2, 0.5767821252426384,
3, 0.7996559933098476,
4, 0.5772982478096651,
5, 0.7271811524447422,
6, 0.9625337227341825,
7, 0.5114068494699566,
8, 0.9508581728196315,
9, 0.6704680220292538,
10, 0.5175534909744843,
11, 0.8088567203684862,
12, 0.818085315557593,
13, 0.5193875806618969,
14, 0.6649516352686982,
15, 0.6668671306075247,
16, 0.44755338337613193,
17, 0.5223254164071307,
18, 0.7359948253576172,
19, 0.4466406542942175,
20, 0.449618587953829,
21, 0.6654044295252703,
22, 0.44431158619832994,
23, 0.45460678685391553,
24, 0.5951318242777134,
25, 0.5247433715154635,
26, 0.5184942761322042,
27, 0.5936692754948394,
28, 0.5182212307478556,
29, 0.45221729566015195,
30, 0.5222289560719348,
31, 0.45023095090814036,
32, 0.44746107712969785,
33, 0.5937317595335188,
34, 0.5170408167799246,
35, 0.5192809213234099,
36, 0.4512496969030819,
37, 0.4462406740084888,
38, 0.44703537153073153,
39, 0.44719462591903053,
40, 0.4486445228187273,
41, 0.5913701278081351,
42, 0.5196991916669055,
43, 0.4453403620204895,
44, 0.44647662921424847,
45, 0.4474689663058516,
46, 0.44591438764630986,
47, 0.4519446233554107,
48, 0.44781916748793094,
49, 0.44612133074667165,
50, 0.4473003871965403,
51, 0.4489371727462868,
52, 0.4462297330230894,
53, 0.4476034433508267,
54, 0.5194685665897513,
55, 0.4469392033173114,
56, 0.44740440176733287,
57, 0.44792101560738373,
58, 0.44661863403875923,
59, 0.44752389469548454,
60, 0.4484497150879535,
61, 0.4469666596029651,
62, 0.44740426044355286,
63, 0.4489728295636625,
64, 0.44729426665204997,
65, 0.4477673555394695,
66, 0.4478886694641109,
67, 0.4469656753430075,
68, 0.4472999250958261,
69, 0.4483777806930784,
70, 0.4468040891744868,
71, 0.4472745469642746,
72, 0.4480198334902541,
73, 0.4463572406190715,
74, 0.5205535352302147,
75, 0.44743015662469954,
76, 0.446849965004634,
77, 0.44733782358359353,
78, 0.44780993474398145,
79, 0.44677262475899165,
80, 0.44761974371709634,
81, 0.4482327085273832,
82, 0.44663774086438374,
83, 0.4474817450796295,
84, 0.44778719799567834,
85, 0.44710291389807766,
86, 0.44758711351185737,
87, 0.44777647848726926,
88, 0.44720272291865093,
89, 0.4472444847173708,
90, 0.4483656384722176,
91, 0.44697459404203976,
92, 0.4471772584182187,
93, 0.4479054214198561,
94, 0.4473476305614956,
95, 0.44753443037934676,
96, 0.44804983015841054,
97, 0.4470384700966828,
98, 0.4478324193503065,
99, 0.4479248269834321,
100, 0.44695263861764667,